geo_aggregation_level,geoid,name,industrial_diversity,economic_complexity_index,economic_complexity_percentile_score,strategic_index,strategic_index_percentile
3,39980,"Richmond, IN Micro Area",156,-0.681953400189092,28,-5.23358760379396,60.22
3,33900,"Monticello, IN Micro Area",121,-1.09100297396379,8.54,-7.91548427753362,33.62
3,16300,"Cedar Rapids, IA Metro Area",248,0.300420359752417,68.76,5.77462987848019,95.57
3,47940,"Waterloo-Cedar Falls, IA Metro Area",194,-0.357177121748812,43.68,0.047585258508901,87.57
3,11180,"Ames, IA Metro Area",137,0.0605461900993741,61.51,-6.22352745585391,50.7
3,44740,"Storm Lake, IA Micro Area",95,-1.38636873725961,2.16,-8.98461036983264,22.27
3,16140,"Carroll, IA Micro Area",137,-0.889213595513732,17.3,-4.26034255520774,66.81
3,32380,"Mason City, IA Micro Area",178,-0.540203948493693,35.57,-2.07946046873774,79.68
3,43980,"Spencer, IA Micro Area",156,-0.757953825537408,24,-4.15357234956235,67.46
3,17540,"Clinton, IA Micro Area",153,-0.723724901557371,26.05,-3.79884720578816,70.49
3,19780,"Des Moines-West Des Moines, IA Metro Area",266,0.963928672453512,81.73,1.77914272920083,90.7
3,44020,"Spirit Lake, IA Micro Area",135,-0.194144740315404,51.57,-8.8767702538528,23.03
3,20220,"Dubuque, IA Metro Area",214,0.0674967138974928,61.84,0.0723755904596715,87.68
3,36540,"Omaha, NE-IA Metro Area",267,1.05510998364139,83.57,-0.216773647451815,86.59
3,26980,"Iowa City, IA Metro Area",127,0.6111517244686,76.86,-6.94422493108238,44.22
3,22800,"Fort Madison, IA Micro Area",124,-0.88189967736528,17.62,-7.54840193728775,37.73
3,36820,"Oskaloosa, IA Micro Area",117,-1.20941618252183,5.95,-8.3756096873022,29.19
3,37800,"Pella, IA Micro Area",109,-0.703331161323316,26.7,-9.19647253374106,19.89
3,32260,"Marshalltown, IA Micro Area",124,-1.17420979605869,6.7,-7.73951170368735,36.11
3,34700,"Muscatine, IA Micro Area",124,-0.918271527737576,16.43,-7.01885896769418,43.57
3,30180,"Le Mars, IA Micro Area",109,-1.51564166909706,1.3,-9.51659342277658,17.51
3,36900,"Ottumwa, IA Micro Area",132,-1.07815245455108,8.76,-8.60856829439277,26.38
3,22700,"Fort Dodge, IA Micro Area",132,-0.985284229557637,12.65,-8.2242875811719,31.35
3,43580,"Sioux City, IA-NE-SD Metro Area",196,-0.675954173026264,28.32,3.06347491115945,92.54
3,11860,"Atchison, KS Micro Area",101,-0.396195657038646,42.27,-9.03095976719315,21.51
3,24460,"Great Bend, KS Micro Area",135,-1.09837594303209,8.43,-5.67504003660139,55.46
3,48620,"Wichita, KS Metro Area",246,0.184729618597753,65.3,6.1433767566137,95.89
3,21380,"Emporia, KS Micro Area",116,-0.899213927078314,16.97,-9.21551713817491,19.78
3,27900,"Joplin, MO-KS Metro Area",232,-0.639151272211399,29.95,11.1188485616998,99.03
3,11680,"Arkansas City-Winfield, KS Micro Area",108,-1.07597170319188,8.86,-7.44736324690304,39.14
3,38260,"Pittsburg, KS Micro Area",116,-0.632119898556815,30.49,-8.40476395229566,28.86
3,41140,"St. Joseph, MO-KS Metro Area",187,-0.326580529363598,45.08,-0.59184516781003,84.76
3,29940,"Lawrence, KS Metro Area",167,1.32420824847114,88.43,-9.85513505956403,14.59
3,25700,"Hays, KS Micro Area",138,-0.706839460959774,26.49,-7.52118363130658,38.38
3,23780,"Garden City, KS Micro Area",139,-1.1395000823081,7.35,-5.12458209805638,61.08
3,19980,"Dodge City, KS Micro Area",114,-0.983452221341035,12.76,-7.61294328834783,36.76
3,36840,"Ottawa, KS Micro Area",106,-1.04902025586907,9.73,-9.24032951253414,19.68
3,31740,"Manhattan, KS Metro Area",122,0.0712977183883875,61.95,-7.4689744258659,38.92
3,45820,"Topeka, KS Metro Area",178,0.420913052099979,72.65,-3.14757312177083,74.49
3,28140,"Kansas City, MO-KS Metro Area",317,1.27960976284997,87.68,0.592148544027756,88.54
3,32700,"McPherson, KS Micro Area",112,-0.943837053940738,15.24,-7.27984999098189,41.08
3,41460,"Salina, KS Micro Area",150,-0.466199610443554,38.7,-5.87188611995409,53.73
3,26740,"Hutchinson, KS Micro Area",177,-0.675219963975594,28.43,-0.0950385512607608,86.7
3,30580,"Liberal, KS Micro Area",96,-1.44148026413741,1.95,-8.75244348979387,24.22
3,14540,"Bowling Green, KY Metro Area",225,0.0335852307871103,60.76,1.30333252000545,90.16
3,23180,"Frankfort, KY Micro Area",132,0.983606629401627,82.05,-4.04009965084067,68.11
3,23980,"Glasgow, KY Micro Area",174,-0.636620223711798,30.16,-1.24537013060366,82.7
3,34460,"Mount Sterling, KY Micro Area",146,-0.987208451013177,12.54,-5.30944813279301,58.92
3,33180,"Middlesborough, KY Micro Area",109,-0.682351774774511,27.89,-8.54534319559792,26.92
3,30460,"Lexington-Fayette, KY Metro Area",243,0.963982647251023,81.84,-1.49661584093867,81.95
3,26580,"Huntington-Ashland, WV-KY-OH Metro Area",230,-0.370171867501991,43.35,6.92159821504839,96.65
3,19220,"Danville, KY Micro Area",163,-0.409005370463875,41.51,-3.3249335466339,73.73
3,34660,"Murray, KY Micro Area",121,-0.244055284952432,49.19,-7.83947054985892,34.59
3,17300,"Clarksville, TN-KY Metro Area",163,-0.0693415851344617,56.22,-3.08237078913634,74.7
3,18340,"Corbin, KY Micro Area",171,-0.688320786444176,27.68,-2.6310213173687,76.97
3,36980,"Owensboro, KY Metro Area",182,-0.462640809407068,39.14,-1.7750669331138,81.41
3,40080,"Richmond-Berea, KY Micro Area",166,0.0354799015975312,60.86,-4.68000763321895,64.11
3,38210,"Pikeville, KY Micro Area",139,-0.811093112875657,21.08,-5.81644545157404,54.38
3,32460,"Mayfield, KY Micro Area",141,-0.792793206469983,22.16,-6.07906912878637,52
3,15820,"Campbellsville, KY Micro Area",138,-1.01740696412904,11.24,-7.52771578746525,38.05
3,21060,"Elizabethtown, KY Metro Area",144,-0.188640912104059,51.78,-7.76145044782548,35.57
3,25775,"Henderson, KY Micro Area",157,-1.05429278022842,9.51,-2.56256958969521,77.3
3,31580,"Madisonville, KY Micro Area",127,-1.02567951844982,10.59,-6.9969350341321,43.89
3,43700,"Somerset, KY Micro Area",182,-0.541739977574476,35.24,-1.94465599656278,80.54
3,23190,"Franklin, KY Micro Area",108,-0.683655603171726,27.78,-7.82012792624271,34.7
3,29180,"Lafayette, LA Metro Area",259,0.246123206089544,67.57,6.46133837602522,96.22
3,12940,"Baton Rouge, LA Metro Area",241,0.40658860124818,72.32,3.90907714541203,93.84
3,19760,"DeRidder, LA Micro Area",135,-0.745441361069915,24.43,-7.33637332892715,40.22
3,43340,"Shreveport-Bossier City, LA Metro Area",240,-0.117964718113266,54.7,8.57293260945696,97.95
3,29340,"Lake Charles, LA Metro Area",212,-0.236763271846541,49.73,3.53011420322898,92.86
3,35020,"Natchez, MS-LA Micro Area",156,-0.8651468496192,18.27,-2.4523313012469,77.95
3,10780,"Alexandria, LA Metro Area",172,-0.534414123696871,35.78,-3.89473318892539,69.51
3,35340,"New Iberia, LA Micro Area",167,-0.464113991850226,38.81,-2.85458235407325,75.89
3,35380,"New Orleans-Metairie, LA Metro Area",279,1.64843793595678,92.43,-6.17193283692776,51.35
3,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",175,-0.213814925347356,50.7,-2.74722514136301,76.43
3,40820,"Ruston, LA Micro Area",153,-0.191691905728211,51.68,-6.21154834985621,50.81
3,33740,"Monroe, LA Metro Area",219,-0.540110755599102,35.68,7.82266408256449,97.73
3,35060,"Natchitoches, LA Micro Area",113,-0.734173756841891,24.97,-8.53117795081936,27.24
3,36660,"Opelousas, LA Micro Area",172,-1.0256069614833,10.7,0.668212636374911,88.86
3,34020,"Morgan City, LA Micro Area",144,-0.145096528044711,53.73,-3.9041542438275,69.41
3,43640,"Slidell-Mandeville-Covington, LA Metro Area",273,1.29977253573414,88.22,-7.18171340112769,41.41
3,25220,"Hammond, LA Metro Area",197,-0.177964084632285,52.32,-1.30189932425039,82.38
3,14220,"Bogalusa, LA Micro Area",113,-1.16922216942366,6.81,-8.7931913980394,23.89
3,33380,"Minden, LA Micro Area",129,-1.38818687671143,2.05,-7.10384565876097,41.95
3,30340,"Lewiston-Auburn, ME Metro Area",223,0.138489726775012,63.78,-1.19811067057446,82.81
3,38860,"Portland-South Portland, ME Metro Area",266,1.6039640131678,92.11,-13.4239798535769,4.65
3,12300,"Augusta-Waterville, ME Micro Area",180,0.0984643251167737,62.59,-6.05100880581317,52.22
3,12620,"Bangor, ME Metro Area",219,0.140599453188302,64.22,-2.30004985894742,78.92
3,19060,"Cumberland, MD-WV Micro Area",163,-0.121326648877195,54.27,-5.27777346618811,59.46
3,12580,"Baltimore-Columbia-Towson, MD Metro Area",245,2.33904276607296,97.51,-12.8905336336959,5.41
3,30500,"Lexington Park, MD Metro Area",147,1.29595919375128,88.11,-9.75336970235855,15.35
3,15700,"Cambridge, MD Micro Area",138,0.233409637999564,67.14,-6.73172156273867,46.16
3,41540,"Salisbury, MD Metro Area",193,0.470742616154801,74.05,-5.07878891803342,61.3
3,20660,"Easton, MD Micro Area",193,1.40507053395685,89.62,-10.7771968220503,10.38
3,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",234,0.071709401462594,62.16,1.75104736132241,90.59
3,36180,"Ocean Pines, MD Micro Area",159,1.16596148899042,86.49,-11.4265008680098,8.43
3,12700,"Barnstable Town, MA Metro Area",209,1.81354383602871,93.84,-16.2938692423197,2.49
3,38340,"Pittsfield, MA Metro Area",199,1.36652615725956,89.19,-10.5097608061265,11.14
3,39300,"Providence-Warwick, RI-MA Metro Area",299,1.49715307994662,90.81,-6.39513694628206,49.62
3,47240,"Vineyard Haven, MA Micro Area",163,1.93291650410988,95.03,-13.6717111510228,4.54
3,14460,"Boston-Cambridge-Newton, MA-NH Metro Area",290,3.59200382033684,99.68,-38.4353721497194,0.43
3,24640,"Greenfield, MA Micro Area",196,0.48678593358144,74.7,-6.22670338380511,50.59
3,44140,"Springfield, MA Metro Area",226,0.844478159768809,80.54,-1.46892754484605,82.05
3,11200,"Amherst Town-Northampton, MA Metro Area",172,1.65645743668465,92.54,-9.36346425049057,18.38
3,34880,"Nantucket, MA Micro Area",146,2.18446449121554,96.65,-12.0418139310626,7.14
3,49340,"Worcester, MA Metro Area",267,1.20313668915093,87.03,-5.02137289790915,61.62
3,26090,"Holland, MI Micro Area",215,0.0653852236668667,61.73,1.01470337004702,89.41
3,10980,"Alpena, MI Micro Area",158,-0.217643151151072,50.49,-6.60220852789552,47.24
3,24340,"Grand Rapids-Wyoming-Kentwood, MI Metro Area",322,0.745741004722609,79.68,11.5043093380243,99.14
3,13020,"Bay City, MI Metro Area",193,-0.121897877089537,54.16,-2.37238424084478,78.59
3,45900,"Traverse City, MI Metro Area",277,0.830109575744347,80.32,-3.3372593647694,73.62
3,35660,"Niles, MI Metro Area",211,0.192596371908046,65.62,-0.740549606071903,84.43
3,17740,"Coldwater, MI Micro Area",141,-0.563695767536528,33.62,-6.03912616647481,52.32
3,12980,"Battle Creek, MI Metro Area",163,0.183468965028028,65.19,-4.65911154357343,64.32
3,42300,"Sault Ste. Marie, MI Micro Area",125,0.125040431153831,63.46,-9.12853178860772,20.43
3,29620,"Lansing-East Lansing, MI Metro Area",209,0.874197842379342,80.65,-3.9556080316668,68.97
3,21540,"Escanaba, MI Micro Area",171,-0.0499579866343469,57.41,-6.59977333848748,47.35
3,27020,"Iron Mountain, MI-WI Micro Area",153,-0.16942958828185,52.43,-6.60740188025163,47.14
3,37950,"Petoskey, MI Micro Area",161,1.01505053157014,82.81,-10.5606684584234,10.92
3,22420,"Flint, MI Metro Area",212,0.344843004370774,70.27,-3.13632884316412,74.59
3,10940,"Alma, MI Micro Area",132,-0.975999697463005,13.3,-6.54200213186344,48.22
3,25880,"Hillsdale, MI Micro Area",136,-1.18267774954787,6.27,-7.05096600867985,42.81
3,26340,"Houghton, MI Micro Area",140,0.442591231778681,73.3,-8.54056789964522,27.14
3,34380,"Mount Pleasant, MI Micro Area",131,-0.124824660517814,53.95,-8.30699203093399,30.27
3,27100,"Jackson, MI Metro Area",186,0.000414221909500548,59.78,-2.74802101303505,76.32
3,28020,"Kalamazoo-Portage, MI Metro Area",225,0.916431266948311,81.19,-4.65382419105605,64.43
3,19820,"Detroit-Warren-Dearborn, MI Metro Area",311,1.13085006503669,85.19,3.01026322580653,92.32
3,10300,"Adrian, MI Micro Area",187,-0.515035704842365,36.76,-0.221163942263275,86.49
3,32100,"Marquette, MI Micro Area",160,0.445218656757281,73.51,-9.84198503785263,14.92
3,31220,"Ludington, MI Micro Area",140,-0.206778061773092,51.24,-9.26159740327525,19.35
3,13660,"Big Rapids, MI Micro Area",128,-0.646764312821449,29.41,-9.05971507504381,21.08
3,31940,"Marinette, WI-MI Micro Area",153,-0.668110955553546,28.76,-5.77771624891995,55.03
3,33220,"Midland, MI Metro Area",133,0.605158574227906,76.65,-8.327358936428,29.84
3,15620,"Cadillac, MI Micro Area",165,-0.442184809166352,40.43,-4.6438970836606,64.54
3,33780,"Monroe, MI Metro Area",189,-0.318721481539148,45.95,-2.26654071843179,79.24
3,34740,"Muskegon-Norton Shores, MI Metro Area",197,-0.0104319675393201,59.14,-1.80683662557123,81.3
3,40980,"Saginaw, MI Metro Area",199,0.397527592259236,71.78,-3.41901745512885,72.97
3,44780,"Sturgis, MI Micro Area",158,-0.86033309740823,18.59,-3.52719265625607,71.89
3,37020,"Owosso, MI Micro Area",168,-0.45124709326907,39.78,-3.24155374152206,74.16
3,11460,"Ann Arbor, MI Metro Area",159,2.41669817488979,98.05,-3.61734245409182,71.35
3,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",332,1.81461835538463,93.95,-10.0165549470195,12.97
3,19810,"Detroit Lakes, MN Micro Area",157,-0.0881789387656989,55.68,-7.14368242146206,41.73
3,13420,"Bemidji, MN Micro Area",159,-0.0219460734178586,58.59,-7.11935045658591,41.84
3,41060,"St. Cloud, MN Metro Area",231,-0.119962793903347,54.49,4.57583799999377,94.38
3,31860,"Mankato, MN Metro Area",192,-0.0988383939231223,55.24,-1.94028659087808,80.65
3,35580,"New Ulm, MN Micro Area",123,-1.12886282216674,7.78,-7.53341437271692,37.95
3,20260,"Duluth, MN-WI Metro Area",211,0.370174428087688,70.81,-3.4240196351741,72.86
3,14660,"Brainerd, MN Micro Area",205,-0.0384345617048621,57.95,-3.58049756065514,71.57
3,22020,"Fargo, ND-MN Metro Area",234,0.631481124698339,77.19,-1.00320050010351,83.03
3,40340,"Rochester, MN Metro Area",148,0.191474191929467,65.51,-7.85601001622939,34.38
3,10820,"Alexandria, MN Micro Area",184,-0.164428875062349,52.86,-3.92326867857173,69.19
3,10660,"Albert Lea, MN Micro Area",137,-1.0755720448902,8.97,-5.59224032377262,55.78
3,39860,"Red Wing, MN Micro Area",159,-0.49971030204445,37.51,-5.44451424461805,57.73
3,29100,"La Crosse-Onalaska, WI-MN Metro Area",191,-0.00915737244480255,59.35,-4.26509185970223,66.7
3,24330,"Grand Rapids, MN Micro Area",157,-0.336490702703573,44.54,-7.57684455002799,37.19
3,48820,"Willmar, MN Micro Area",142,-0.920221570821774,16.32,-6.20149196364934,51.24
3,32140,"Marshall, MN Micro Area",114,-1.16247209208895,7.03,-7.81234298417891,34.81
3,26780,"Hutchinson, MN Micro Area",150,-0.593491625556274,32,-5.84273370416056,54.27
3,21860,"Fairmont, MN Micro Area",115,-1.1791319743604,6.59,-8.47104743446632,28
3,12380,"Austin, MN Micro Area",117,-0.867030863352707,18.16,-8.16794554496434,31.68
3,49380,"Worthington, MN Micro Area",89,-1.3542618939543,2.59,-9.43922182382359,17.84
3,22260,"Fergus Falls, MN Micro Area",179,-0.690894635022293,27.57,-0.496826616127269,85.3
3,24220,"Grand Forks, ND-MN Metro Area",175,-0.0668839552814135,56.43,-2.98873192629681,75.14
3,22060,"Faribault-Northfield, MN Micro Area",135,0.0252353872713198,60.43,-8.32632133809992,29.95
3,43620,"Sioux Falls, SD-MN Metro Area",239,0.398154608616692,71.89,2.40413423633049,91.35
3,36940,"Owatonna, MN Micro Area",135,-0.549750492194448,34.59,-7.32807174469165,40.32
3,47420,"Wahpeton, ND-MN Micro Area",112,-1.4519897686864,1.84,-7.08484710123296,42.27
3,49100,"Winona, MN Micro Area",155,-0.244808466988375,48.97,-4.59456257448373,64.97
3,18420,"Corinth, MS Micro Area",136,-0.825897394541587,20.76,-7.98682427629123,32.86
3,17380,"Cleveland, MS Micro Area",120,-1.00134257509864,11.57,-7.39008003602169,40
3,24900,"Greenwood, MS Micro Area",123,-1.23643895657698,5.08,-6.83026165127678,45.19
3,32940,"Meridian, MS Micro Area",176,-0.603886795650593,31.46,-2.54658413226913,77.41
3,17260,"Clarksdale, MS Micro Area",113,-0.578157459102125,32.65,-7.67132988014825,36.54
3,27140,"Jackson, MS Metro Area",230,-0.0570499431053814,56.76,5.72369006969149,95.46
3,25620,"Hattiesburg, MS Metro Area",173,-0.566017751020473,33.41,-4.76634834853035,63.46
3,24980,"Grenada, MS Micro Area",127,-1.06869365458082,9.19,-7.85341945061692,34.49
3,25060,"Gulfport-Biloxi, MS Metro Area",171,0.3735087387541,70.92,-7.4281028977252,39.57
3,46180,"Tupelo, MS Micro Area",190,-0.57691155113241,32.76,0.447924725071671,88.11
3,29860,"Laurel, MS Micro Area",128,-1.58386229245302,0.65,-5.96505364228449,52.76
3,37060,"Oxford, MS Micro Area",147,0.438965883339067,73.08,-8.37379221888127,29.3
3,15020,"Brookhaven, MS Micro Area",128,-1.24246055166228,4.76,-8.04721326473328,32.43
3,18060,"Columbus, MS Micro Area",176,-0.836301377300998,20.11,-0.454573831987527,85.41
3,44260,"Starkville, MS Micro Area",110,-0.3003414555546,46.7,-9.02295470668995,21.62
3,38100,"Picayune, MS Micro Area",154,-0.784690276693596,22.59,-5.25295672660542,60.11
3,32620,"McComb, MS Micro Area",141,-1.45680897135112,1.73,-5.269640826442,59.68
3,46980,"Vicksburg, MS Micro Area",116,-0.626193541047769,30.7,-9.34951380112104,18.59
3,24740,"Greenville, MS Micro Area",150,-1.12772209335546,7.89,-3.69565384037136,70.81
3,28860,"Kirksville, MO Micro Area",125,-0.859938593456696,18.7,-8.49225775541073,27.89
3,33020,"Mexico, MO Micro Area",134,-1.03971092238036,10.05,-6.55542088574424,48
3,17860,"Columbia, MO Metro Area",183,0.48589360273052,74.59,-5.21008564991293,60.65
3,38740,"Poplar Bluff, MO Micro Area",147,-0.903005313965476,16.86,-7.02220346889696,43.35
3,27620,"Jefferson City, MO Metro Area",172,-0.384424534358453,42.59,-2.41260330304502,78.38
3,44180,"Springfield, MO Metro Area",250,0.230100704188777,66.92,3.95540649583314,93.95
3,28380,"Kennett, MO Micro Area",101,-1.00983616613259,11.46,-9.1928983337712,20.11
3,48460,"West Plains, MO Micro Area",175,-0.822420262001642,20.86,0.0451448004065711,87.46
3,47660,"Warrensburg, MO Micro Area",97,-1.02607890889685,10.49,-9.85604453646195,14.49
3,30060,"Lebanon, MO Micro Area",132,-1.02186209186315,11.03,-8.58335667348532,26.59
3,25300,"Hannibal, MO Micro Area",160,-0.99976536474888,11.78,-2.97742923464871,75.24
3,43460,"Sikeston, MO Micro Area",148,-0.928070627629926,15.89,-3.72067154787596,70.7
3,32340,"Maryville, MO Micro Area",103,-1.35825339055701,2.49,-10.0585307230105,12.86
3,42740,"Sedalia, MO Micro Area",151,-0.940035391310335,15.68,-4.95059634179888,62.16
3,40620,"Rolla, MO Micro Area",137,-0.401860786376824,42.16,-8.97586207843762,22.38
3,22780,"Fort Leonard Wood, MO Micro Area",67,-0.564753900742873,33.51,-9.84234600499813,14.81
3,33620,"Moberly, MO Micro Area",117,-1.48888369491638,1.41,-8.42909848684368,28.43
3,22100,"Farmington, MO Micro Area",155,-0.691382434721291,27.46,-5.29961087636957,59.03
3,32180,"Marshall, MO Micro Area",98,-1.57187159891583,0.97,-8.74545687347002,24.32
3,14700,"Branson, MO Micro Area",147,1.54852051045724,91.78,-10.9250478165011,9.51
3,25740,"Helena, MT Metro Area",213,0.896138407908592,80.86,-8.7549226861901,24.11
3,13740,"Billings, MT Metro Area",273,0.17654339360336,64.97,7.04559286272824,96.76
3,24500,"Great Falls, MT Metro Area",194,0.0572202792060501,61.41,-4.38391960088322,65.95
3,28060,"Kalispell, MT Micro Area",265,1.2916367498278,87.89,-12.1362366863303,6.81
3,14580,"Bozeman, MT Metro Area",278,1.87573696295531,94.92,-19.2577557827563,1.95
3,33540,"Missoula, MT Metro Area",273,1.17095766878618,86.59,-9.24396361210228,19.57
3,15580,"Butte-Silver Bow, MT Micro Area",178,0.027516062294403,60.54,-6.73651121519026,46.05
3,25580,"Hastings, NE Micro Area",156,-1.22424298823211,5.51,-2.80231769913867,76.11
3,42420,"Scottsbluff, NE Micro Area",156,-0.889933403417187,17.19,-4.71392688666764,63.78
3,28260,"Kearney, NE Micro Area",177,-0.437185116158193,40.86,-3.27982082353266,73.84
3,18100,"Columbus, NE Micro Area",142,-1.03461617907912,10.27,-3.91385903287811,69.3
3,30420,"Lexington, NE Micro Area",97,-1.73562256454853,0.43,-8.51167414008087,27.57
3,23340,"Fremont, NE Micro Area",147,-0.973527856590875,13.62,-5.39614374711319,58.38
3,13100,"Beatrice, NE Micro Area",130,-1.23467686142561,5.19,-6.45036370387629,49.19
3,24260,"Grand Island, NE Metro Area",178,-0.802299983801629,21.62,-0.911549615183899,83.68
3,30700,"Lincoln, NE Metro Area",227,0.72474084157946,79.03,-1.98091638528986,80.32
3,35820,"North Platte, NE Micro Area",148,-0.702721558578488,26.81,-7.01793513647677,43.68
3,35740,"Norfolk, NE Micro Area",179,-0.671888372183442,28.65,-0.244920515478648,86.27
3,21980,"Fallon, NV Micro Area",117,-0.328751764365676,44.86,-9.06062384241199,20.97
3,29820,"Las Vegas-Henderson-North Las Vegas, NV Metro Area",233,2.34893060271463,97.62,-15.9339476724562,2.81
3,21220,"Elko, NV Micro Area",128,-0.578991931808096,32.54,-9.251236421133,19.46
3,49080,"Winnemucca, NV Micro Area",93,-1.21279572534583,5.84,-10.9185899195342,9.62
3,39900,"Reno, NV Metro Area",284,1.2657512550465,87.35,-5.46553713688242,57.41
3,37220,"Pahrump, NV Micro Area",147,0.361118504369259,70.59,-8.42414766058801,28.65
3,16180,"Carson City, NV Metro Area",171,0.636122963147164,77.41,-6.54421912369519,48.11
3,29060,"Laconia, NH Micro Area",200,0.699127485369093,78.59,-8.96861498094984,22.49
3,28300,"Keene, NH Micro Area",203,0.542114843781476,75.24,-7.01059671450017,43.78
3,30150,"Lebanon-Claremont, NH-VT Micro Area",218,1.11474286617102,84.86,-8.23320100016052,31.24
3,31700,"Manchester-Nashua, NH Metro Area",276,1.71519234121796,93.3,-11.700462624409,7.78
3,18180,"Concord, NH Micro Area",237,1.00910012065868,82.7,-5.906347264988,53.3
3,12100,"Atlantic City-Hammonton, NJ Metro Area",183,1.06781694695653,83.78,-9.61068096182759,16.54
3,35620,"New York-Newark-Jersey City, NY-NJ Metro Area",288,3.45660333845596,99.57,-35.1932921422009,0.65
3,47220,"Vineland, NJ Metro Area",183,-0.155081746396258,53.08,-2.35779842212601,78.7
3,45940,"Trenton-Princeton, NJ Metro Area",166,2.76623740236634,98.7,-3.9797426294759,68.76
3,10900,"Allentown-Bethlehem-Easton, PA-NJ Metro Area",274,0.886443617243161,80.76,3.40030705310295,92.76
3,10740,"Albuquerque, NM Metro Area",231,1.53202121840053,91.57,-10.3699552678313,11.78
3,40740,"Roswell, NM Micro Area",160,-0.614810934290053,30.81,-3.40880626049965,73.08
3,17580,"Clovis, NM Micro Area",123,-1.06707472263285,9.3,-7.08234514514425,42.38
3,29740,"Las Cruces, NM Metro Area",187,0.454828994270788,73.84,-4.98676131486067,61.84
3,16100,"Carlsbad-Artesia, NM Micro Area",150,-0.742632528956558,24.76,-3.20997754511746,74.38
3,43500,"Silver City, NM Micro Area",116,-0.313055468870907,46.38,-9.58926575977075,16.76
3,26020,"Hobbs, NM Micro Area",107,-1.23878896231073,4.97,-8.24983658584029,30.81
3,40760,"Ruidoso, NM Micro Area",156,0.650297694695255,77.62,-11.0861022000557,9.19
3,31060,"Los Alamos, NM Micro Area",27,2.36271062294613,97.84,-0.0611112683846278,86.81
3,19700,"Deming, NM Micro Area",103,-0.880863393663164,17.73,-9.37716697976209,18.27
3,23700,"Gallup, NM Micro Area",126,-0.444423239825959,40.32,-9.73193815138853,15.68
3,29780,"Las Vegas, NM Micro Area",108,-0.0949087724752617,55.46,-9.73878567416444,15.57
3,10460,"Alamogordo, NM Micro Area",107,-0.0849326192391059,55.89,-10.0802758064357,12.76
3,21580,"Española, NM Micro Area",113,0.195952338802293,65.84,-8.72016260371412,25.08
3,22140,"Farmington, NM Metro Area",170,-0.75849402168817,23.78,-2.65932759033023,76.86
3,42140,"Santa Fe, NM Metro Area",204,2.05756859883897,95.89,-16.5662290297301,2.27
3,45340,"Taos, NM Micro Area",169,1.13442467192259,85.41,-11.401880525246,8.54
3,10580,"Albany-Schenectady-Troy, NY Metro Area",225,1.39078029434665,89.51,-7.08149525202692,42.49
3,13780,"Binghamton, NY Metro Area",194,0.637288679004398,77.51,-4.97645689172839,61.95
3,36460,"Olean, NY Micro Area",144,-0.555522769764228,34.27,-8.58354710584093,26.49
3,12180,"Auburn, NY Micro Area",161,-0.236110678241347,49.84,-5.274937278149,59.57
3,27460,"Jamestown-Dunkirk, NY Micro Area",190,-0.16752905101208,52.76,-1.97359318313183,80.43
3,21300,"Elmira, NY Metro Area",190,-0.0106832408796629,59.03,-3.61907570639347,71.24
3,38460,"Plattsburgh, NY Micro Area",159,0.262616779969944,68,-5.76958938506948,55.14
3,26460,"Hudson, NY Micro Area",186,0.996823411027114,82.27,-8.0237551162159,32.65
3,18660,"Cortland, NY Micro Area",137,-0.140746860926532,53.84,-8.3534321973985,29.51
3,28880,"Kiryas Joel-Poughkeepsie-Newburgh, NY Metro Area",260,1.13173187074124,85.3,-6.43948850549006,49.41
3,15380,"Buffalo-Cheektowaga, NY Metro Area",294,1.13534613235719,85.62,0.642053167981796,88.76
3,24100,"Gloversville, NY Micro Area",139,-0.0314484544786727,58.16,-8.70721179790542,25.19
3,12860,"Batavia, NY Micro Area",166,-0.248140427482804,48.86,-4.6632791493662,64.22
3,46540,"Utica-Rome, NY Metro Area",222,0.37862824520143,71.03,1.14780459500378,89.51
3,48060,"Watertown-Fort Drum, NY Metro Area",125,-0.237837906760945,49.62,-9.09451729595961,20.76
3,40380,"Rochester, NY Metro Area",245,1.49770589196762,90.92,-5.60916271678696,55.68
3,45060,"Syracuse, NY Metro Area",250,1.02334856675058,83.24,-2.26436187728225,79.35
3,11220,"Amsterdam, NY Micro Area",123,-0.220462220820697,50.38,-8.65693671514528,25.84
3,36580,"Oneonta, NY Micro Area",138,0.233580824769303,67.24,-9.642741313945,16.32
3,32390,"Massena-Ogdensburg, NY Micro Area",136,-0.541316173527229,35.35,-8.23630360151925,31.14
3,42900,"Seneca Falls, NY Micro Area",130,-0.461412073681852,39.24,-7.32299795653943,40.65
3,18500,"Corning, NY Micro Area",132,-0.121217064569046,54.38,-8.24184255043664,31.03
3,33910,"Monticello, NY Micro Area",136,0.353537235863709,70.49,-7.68009269616617,36.32
3,27060,"Ithaca, NY Metro Area",137,1.73040208149604,93.41,-7.98287123989165,33.08
3,28740,"Kingston, NY Metro Area",244,1.36603012612149,89.08,-12.0303254346464,7.24
3,24020,"Glens Falls, NY Metro Area",190,0.452503414760332,73.73,-6.4546798487537,49.08
3,15500,"Burlington, NC Metro Area",198,0.157391513917551,64.54,-3.5178541395331,72
