geo_aggregation_level,industry_code,industry_complexity,industry_ubiquity,industry_centrality,industry_description
1,812922,2.0808376039735,126,0.000893955018722787,One-Hour Photofinishing
1,812930,2.44690598397187,110,0.000805882502064194,Parking Lots and Garages
1,812990,-0.994747029910669,916,0.00145397153314766,All Other Personal Services
1,813110,-1.57348444643285,1885,0.00146459097796514,Religious Organizations
1,813211,0.428109734456758,319,0.00113226465262851,Grantmaking Foundations
1,813212,1.49886643208676,179,0.000981617719508169,Voluntary Health Organizations
1,813219,0.673723948712764,352,0.00127194459832345,Other Grantmaking and Giving Services
1,813311,0.607080525079663,322,0.00117884870899219,Human Rights Organizations
1,813312,-0.454776692667152,644,0.00139364170786641,"Environment, Conservation and Wildlife Organizations"
1,813319,-0.8233361559489,585,0.00123545327239569,Other Social Advocacy Organizations
1,813410,-0.708461592608286,964,0.00151848518526719,Civic and Social Organizations
1,813910,-1.53623080584743,786,0.00121534666720384,Business Associations
1,813920,1.28315979621286,166,0.000876045995088392,Professional Organizations
1,813930,-0.0010591925299178,540,0.00138963451189071,Labor Unions and Similar Labor Organizations
1,813940,0.981073577519875,157,0.000815156382882518,Political Organizations
1,813990,-0.309745747974357,430,0.00121640140363909,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)"
1,814110,-1.21659398677825,723,0.00125551798240197,Private Households
1,901149,-2.06339676113136,2114,0.00132193547538711,US Postal Service
1,901199,-0.796103230087677,550,0.00112265061417954,"Federal Government, Civilian, Excluding Postal Service"
1,901200,-1.82767878436078,605,0.00098052974829869,"Federal Government, Military"
1,902611,0.0292700309033447,122,0.00057242248628516,Elementary and Secondary Schools (State Government)
1,902612,-0.114208224298174,485,0.00125924840346441,"Colleges, Universities, and Professional Schools (State Government)"
1,902619,-0.937239180887235,207,0.000650011203585514,All Other Schools and Educational Support Services (State Government)
1,902622,0.436125732894785,171,0.000787699021702791,Hospitals (State Government)
1,902999,-1.71371179259358,1304,0.0012970094117305,"State Government, Excluding Education and Hospitals"
1,903611,-1.87896513047214,2626,0.00137114596038598,Elementary and Secondary Schools (Local Government)
1,903612,-0.0889371386002953,444,0.00131503550737843,"Colleges, Universities, and Professional Schools (Local Government)"
1,903619,-0.63200484694142,308,0.000972846886541212,All Other Schools and Educational Support Services (Local Government)
1,903622,-2.11874596930222,689,0.00106230786393715,Hospitals (Local Government)
1,903999,-2.01095552521726,2437,0.00131662986669761,"Local Government, Excluding Education and Hospitals"
1,999999,-0.69410550175465,481,0.00112519061672763,Unclassified Industry
2,111000,-0.583616466559007,21,0.00116984838003381,Crop Production
2,112000,-0.941612841019332,22,0.00119051278593876,Animal Production
2,113110,-0.373301210619559,17,0.00114130530722353,Timber Tract Operations
2,113210,-0.215351235870778,23,0.00122999664103659,Forest Nurseries and Gathering of Forest Products
2,113310,-0.661610456174326,23,0.00126242189898943,Logging
2,114111,1.30583471171029,15,0.00092913600747339,Finfish Fishing
2,114112,1.13004929784162,9,0.000570957076919556,Shellfish Fishing
2,114119,0.812948651627559,11,0.000782203279498545,Other Marine Fishing
2,114210,-0.420299249207544,15,0.000983525957310295,Hunting and Trapping
2,115111,-1.22460928442095,14,0.000999776816760503,Cotton Ginning
2,115112,-0.38954064754554,21,0.00120739805066568,"Soil Preparation, Planting, and Cultivating"
2,115113,-0.0676857839934271,12,0.000813805675735832,"Crop Harvesting, Primarily by Machine"
2,115114,0.441456055127162,9,0.000614321918708972,Postharvest Crop Activities (except Cotton Ginning)
2,115115,-0.573560309050554,15,0.00094757101005148,Farm Labor Contractors and Crew Leaders
2,115116,0.308545666363113,6,0.000423897083106417,Farm Management Services
2,115210,-1.15292959128433,21,0.0012078063360617,Support Activities for Animal Production
2,115310,-0.334933781286219,16,0.00104585826049532,Support Activities for Forestry
2,211120,-0.104462861940377,10,0.000619751589425942,Crude Petroleum Extraction
2,211130,0.0119094640946608,10,0.000686062169747551,Natural Gas Extraction
2,212114,-0.874558588028942,13,0.00086114552888796,Surface Coal Mining
2,212115,-0.716628154683878,10,0.000744520529741603,Underground Coal Mining
2,212210,-0.788450450869838,4,0.000323172101213575,Iron Ore Mining
2,212220,0.632002206739845,6,0.000417220500121278,Gold Ore and Silver Ore Mining
2,212230,0.528505600116472,8,0.000566154355349296,"Copper, Nickel, Lead, and Zinc Mining"
2,212290,0.134447879008313,8,0.000597220301656775,Other Metal Ore Mining
2,212311,-1.07134966536715,20,0.00123729309715374,Dimension Stone Mining and Quarrying
2,212312,-1.57153408472648,18,0.00118102580217714,Crushed and Broken Limestone Mining and Quarrying
2,212313,0.00494739339616107,11,0.000809444236270467,Crushed and Broken Granite Mining and Quarrying
2,212319,-0.0251731065854951,21,0.00117750449127315,Other Crushed and Broken Stone Mining and Quarrying
2,212321,-0.206981329762699,28,0.00122168497963635,Construction Sand and Gravel Mining
2,212322,-1.38814691371186,10,0.000701274399962608,Industrial Sand Mining
2,212323,-0.852875014089102,11,0.000825287136047231,"Kaolin, Clay, and Ceramic and Refractory Minerals Mining"
2,212390,0.363233330797094,14,0.000874944482540387,Other Nonmetallic Mineral Mining and Quarrying
2,213111,-0.332150042716826,13,0.000803877179717793,Drilling Oil and Gas Wells
2,213112,-0.151254102545799,12,0.000751243895855921,Support Activities for Oil and Gas Operations
2,213113,-0.55692073068542,12,0.000807967813656422,Support Activities for Coal Mining
2,213114,0.641974969660855,11,0.000697723283975543,Support Activities for Metal Mining
2,213115,0.140155359133066,16,0.00101183676956749,Support Activities for Nonmetallic Minerals (except Fuels) Mining
2,221111,0.786966500780376,19,0.00114384579897769,Hydroelectric Power Generation
2,221112,-0.565782369629627,22,0.00119596289579672,Fossil Fuel Electric Power Generation
2,221113,-0.637214395532657,18,0.00121080542604195,Nuclear Electric Power Generation
2,221114,1.6891579504961,11,0.000843099771442073,Solar Electric Power Generation
2,221115,-0.385273634849136,14,0.000911994587660126,Wind Electric Power Generation
2,221116,0.526309430208371,6,0.000465020132889559,Geothermal Electric Power Generation
2,221117,0.445357608805413,14,0.0010334640989722,Biomass Electric Power Generation
2,221118,0.14817854512671,14,0.00105023229072396,Other Electric Power Generation
2,221121,-0.293161583936641,20,0.00119019386136823,Electric Bulk Power Transmission and Control
2,221122,-0.498176787471222,28,0.0012275453664093,Electric Power Distribution
2,221210,-0.08303876719964,15,0.000959587358163225,Natural Gas Distribution
2,221310,-0.0187932714549954,23,0.00118174250383879,Water Supply and Irrigation Systems
2,221320,-0.3265764147599,24,0.0012670960478985,Sewage Treatment Facilities
2,221330,0.532959387758585,13,0.000998196787046744,Steam and Air-Conditioning Supply
2,236115,0.6082652356282,24,0.00120708209254407,New Single-Family Housing Construction (except For-Sale Builders)
2,236116,1.23571795596393,15,0.00103362614214588,New Multifamily Housing Construction (except For-Sale Builders)
2,236117,-0.303428040774374,22,0.00124888783350521,New Housing For-Sale Builders
2,236118,1.51127237056141,21,0.00116083037048648,Residential Remodelers
2,236210,-0.914241612077027,20,0.00121652376810963,Industrial Building Construction
2,236220,-0.0531765468353854,28,0.00122724390916685,Commercial and Institutional Building Construction
2,237110,0.151867531755163,22,0.00116763739344407,Water and Sewer Line and Related Structures Construction
2,237120,-0.421261862078966,12,0.000725593427043849,Oil and Gas Pipeline and Related Structures Construction
2,237130,-0.600863755258659,27,0.00122971392088442,Power and Communication Line and Related Structures Construction
2,237210,0.586587016068614,13,0.000984402377673181,Land Subdivision
2,237310,-0.402368227192765,30,0.00121102438438889,"Highway, Street, and Bridge Construction"
2,237990,-0.126856765557843,19,0.00105456134126171,Other Heavy and Civil Engineering Construction
2,238110,-0.25668119264975,23,0.00120585083766981,Poured Concrete Foundation and Structure Contractors
2,238120,-0.0436797831831292,17,0.00112569056623292,Structural Steel and Precast Concrete Contractors
2,238130,0.716347347753217,18,0.00106801199136125,Framing Contractors
2,238140,0.434768802394759,27,0.00124884532120614,Masonry Contractors
2,238150,1.74930644206858,15,0.00102533656606329,Glass and Glazing Contractors
2,238160,0.569444145063764,17,0.00109588138290755,Roofing Contractors
2,238170,-0.830039298825154,24,0.0012896053881732,Siding Contractors
2,238190,0.119887153548107,18,0.00114449066406874,"Other Foundation, Structure, and Building Exterior Contractors"
2,238210,0.217711549010524,28,0.00121493739877774,Electrical Contractors and Other Wiring Installation Contractors
2,238220,-0.102910263417974,26,0.0012404477442689,"Plumbing, Heating, and Air-Conditioning Contractors"
2,238290,-0.750045236559389,25,0.00127802602324776,Other Building Equipment Contractors
2,238310,0.949569113851786,22,0.00115803422219937,Drywall and Insulation Contractors
2,238320,1.28535745400707,20,0.00114903958142076,Painting and Wall Covering Contractors
2,238330,0.667442950617913,23,0.0012587188489986,Flooring Contractors
2,238340,1.81215711900603,13,0.000922424089883692,Tile and Terrazzo Contractors
2,238350,0.242648965256751,21,0.00119157523751418,Finish Carpentry Contractors
2,238390,0.221168734975155,18,0.00126251809991065,Other Building Finishing Contractors
2,238910,-0.41367073146602,33,0.00127169358336393,Site Preparation Contractors
2,238990,0.111514166822845,20,0.0011856104426273,All Other Specialty Trade Contractors
2,311111,-1.40973462561107,19,0.00123495613696188,Dog and Cat Food Manufacturing
2,311119,-1.41842907175043,22,0.00123951926324595,Other Animal Food Manufacturing
2,311211,-1.16692322500151,19,0.00124421556926822,Flour Milling
2,311212,-0.778006571292585,5,0.000403712200683519,Rice Milling
2,311213,-0.424323220828731,11,0.000844237445548276,Malt Manufacturing
2,311221,-1.99189035608238,7,0.000542476618941657,Wet Corn Milling and Starch Manufacturing
2,311224,-1.66084154114429,17,0.00116416097017879,Soybean and Other Oilseed Processing
2,311225,-1.0372791690039,18,0.00119703571803064,Fats and Oils Refining and Blending
2,311230,-0.437010115842248,15,0.00108368061806888,Breakfast Cereal Manufacturing
2,311313,-0.346536525771131,8,0.000550752948327876,Beet Sugar Manufacturing
2,311314,0.324929598155512,6,0.000471982459383154,Cane Sugar Manufacturing
2,311340,-0.599179960764368,12,0.00103999758590983,Nonchocolate Confectionery Manufacturing
2,311351,0.605322580118089,9,0.000695291215231739,Chocolate and Confectionery Manufacturing from Cacao Beans
2,311352,-0.0470565387181954,17,0.00109818290470174,Confectionery Manufacturing from Purchased Chocolate
2,311411,-0.255655226096629,13,0.000919502733520715,"Frozen Fruit, Juice, and Vegetable Manufacturing"
2,311412,-0.885008388021329,18,0.00123206732087298,Frozen Specialty Food Manufacturing
2,311421,-0.362807323068407,15,0.00110451898984144,Fruit and Vegetable Canning
2,311422,-1.32330460922151,10,0.000843903541306606,Specialty Canning
2,311423,-0.029309453750635,11,0.000862648384056259,Dried and Dehydrated Food Manufacturing
2,311511,-0.0479559704227713,22,0.00127599808859947,Fluid Milk Manufacturing
2,311512,-0.359193810512081,12,0.000888692921799052,Creamery Butter Manufacturing
2,311513,-0.295018621880949,11,0.000816957516404459,Cheese Manufacturing
2,311514,-1.21369609835938,16,0.00115114789868276,"Dry, Condensed, and Evaporated Dairy Product Manufacturing"
2,311520,-0.102247651987599,20,0.00122689641451539,Ice Cream and Frozen Dessert Manufacturing
2,311611,-1.00195058648188,16,0.00111690994579299,Animal (except Poultry) Slaughtering
2,311612,-1.56563837348902,17,0.00118393845500592,Meat Processed from Carcasses
2,311613,-1.4635201087501,18,0.00121269016744615,Rendering and Meat Byproduct Processing
2,311615,-1.35733918766334,17,0.00108887830295487,Poultry Processing
2,311710,0.527186906500156,12,0.000795710259740544,Seafood Product Preparation and Packaging
2,311811,0.965657233708374,16,0.00105283775076686,Retail Bakeries
2,311812,0.094734513589634,19,0.0012219329544301,Commercial Bakeries
2,311813,-0.301940414107729,15,0.00109977938057538,"Frozen Cakes, Pies, and Other Pastries Manufacturing"
2,311821,-0.936863074120801,17,0.00118862655398532,Cookie and Cracker Manufacturing
2,311824,-0.501359794862603,20,0.00127703042732856,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour"
2,311830,-0.300534505698616,15,0.00109555980085114,Tortilla Manufacturing
2,311911,0.161258507859997,14,0.000930565051782143,Roasted Nuts and Peanut Butter Manufacturing
2,311919,-0.816312868537693,15,0.00116815618160611,Other Snack Food Manufacturing
2,311920,0.530249289117744,21,0.00122016091974702,Coffee and Tea Manufacturing
2,311930,0.0397729703011211,13,0.00102475240778371,Flavoring Syrup and Concentrate Manufacturing
2,311941,-0.356631352868128,20,0.00129679296039283,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing"
2,311942,-0.679575253358357,15,0.00103913836968475,Spice and Extract Manufacturing
2,311991,0.107046601052432,16,0.00116443675890032,Perishable Prepared Food Manufacturing
2,311999,-0.861723893811832,14,0.00105573075472578,All Other Miscellaneous Food Manufacturing
2,312111,-0.697597406101652,18,0.00115639873765638,Soft Drink Manufacturing
2,312112,-0.107535247286286,16,0.00108361950375702,Bottled Water Manufacturing
2,312113,-0.933891615123158,24,0.00126568039594549,Ice Manufacturing
2,312120,0.298356696053382,22,0.00124534232745182,Breweries
2,312130,1.52698648575194,6,0.000453253531432536,Wineries
2,312140,-0.229033563319076,15,0.000986533984040097,Distilleries
2,312230,-0.804277007311234,7,0.000530755510156211,Tobacco Manufacturing
2,313110,-1.61983967979901,5,0.000443762284619875,"Fiber, Yarn, and Thread Mills"
2,313210,-0.487373204153299,10,0.0007288188901424,Broadwoven Fabric Mills
2,313220,-0.250185597700674,10,0.000741326028499931,Narrow Fabric Mills and Schiffli Machine Embroidery
2,313230,-0.771930885949334,16,0.00112493390704263,Nonwoven Fabric Mills
2,313240,-0.4023277546657,9,0.000725429953266731,Knit Fabric Mills
2,313310,0.336988995595054,12,0.000917724257472609,Textile and Fabric Finishing Mills
2,313320,-0.227390417025348,12,0.000932319329939318,Fabric Coating Mills
2,314110,-0.467066400125951,5,0.000387881684434789,Carpet and Rug Mills
2,314120,-0.318376229738386,14,0.00107779383636489,Curtain and Linen Mills
2,314910,-0.39950677660974,22,0.00124821641573758,Textile Bag and Canvas Mills
2,314994,-0.162677046165333,15,0.00106159138754714,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills"
2,314999,-0.449673469782395,20,0.00120878340189989,All Other Miscellaneous Textile Product Mills
2,315120,-1.75116058724427,6,0.000469023243318688,Apparel Knitting Mills
2,315210,0.776806361896315,6,0.000515570110120509,Cut and Sew Apparel Contractors
2,315250,0.303070280023238,14,0.00104086807576858,Cut and Sew Apparel Manufacturing (except Contractors)
2,315990,0.00330678028532348,18,0.00122170163794458,Apparel Accessories and Other Apparel Manufacturing
2,316110,-0.917955305098067,12,0.000878957315640277,Leather and Hide Tanning and Finishing
2,316210,-0.248411958897389,9,0.00070708930357444,Footwear Manufacturing
2,316990,0.0472913307685268,20,0.0012048485290717,Other Leather and Allied Product Manufacturing
2,321113,-0.775871525627878,23,0.00127079220485885,Sawmills
2,321114,-0.469246963843282,18,0.00111619671219662,Wood Preservation
2,321211,-1.01813097224364,20,0.0012569119977133,Hardwood Veneer and Plywood Manufacturing
2,321212,-0.584579936638928,12,0.000876100564160952,Softwood Veneer and Plywood Manufacturing
2,321215,-0.446273796414353,25,0.00125313726414897,Engineered Wood Member Manufacturing
2,321219,-0.856663088796045,21,0.00120699644503037,Reconstituted Wood Product Manufacturing
2,321911,-0.481524211629126,14,0.000970040352759204,Wood Window and Door Manufacturing
2,321912,-1.28960982334348,18,0.0011910748120047,"Cut Stock, Resawing Lumber, and Planing"
2,321918,-0.755878777464242,22,0.00131013321806223,Other Millwork (including Flooring)
2,321920,-1.61707044330273,20,0.00129633179850881,Wood Container and Pallet Manufacturing
2,321991,-0.789923770751784,13,0.00097254127956899,Manufactured Home (Mobile Home) Manufacturing
2,321992,-0.0972321756210613,22,0.0011880250502471,Prefabricated Wood Building Manufacturing
2,321999,-1.19739039715667,22,0.00131147058495172,All Other Miscellaneous Wood Product Manufacturing
2,322110,-1.5812144174089,8,0.000635717924107443,Pulp Mills
2,322120,-0.612027193766626,21,0.00126652820120337,Paper Mills
2,322130,-1.04054258430806,19,0.00123493924879433,Paperboard Mills
2,322211,-1.8722206432475,18,0.0012898502029789,Corrugated and Solid Fiber Box Manufacturing
2,322212,-1.7567754170097,15,0.00113123759911995,Folding Paperboard Box Manufacturing
2,322219,-1.69648162244618,15,0.00118357078585396,Other Paperboard Container Manufacturing
2,322220,-0.999692153028973,18,0.00128341364131437,Paper Bag and Coated and Treated Paper Manufacturing
2,322230,-0.954640212661791,18,0.00122812915336345,Stationery Product Manufacturing
2,322291,-0.613271901538048,17,0.00116713099279875,Sanitary Paper Product Manufacturing
2,322299,-1.487260104013,14,0.00112217535950859,All Other Converted Paper Product Manufacturing
2,323111,-0.791968412944249,23,0.00132577975430853,Commercial Printing (except Screen and Books)
2,323113,-1.18210247261372,23,0.00128125694740266,Commercial Screen Printing
2,323117,-0.86236543796303,15,0.00110584760635388,Books Printing
2,323120,-0.699355102729886,19,0.0012651990576368,Support Activities for Printing
2,324110,0.0930684278602881,18,0.00105852664761134,Petroleum Refineries
2,324121,0.022622283874247,22,0.00125127646482693,Asphalt Paving Mixture and Block Manufacturing
2,324122,-0.429533678705647,21,0.00124560667692753,Asphalt Shingle and Coating Materials Manufacturing
2,324191,-1.34493358363271,17,0.00119745745122041,Petroleum Lubricating Oil and Grease Manufacturing
2,324199,-1.50826527942337,10,0.000806853997918969,All Other Petroleum and Coal Products Manufacturing
2,325110,-1.31034684765108,4,0.000293800114055276,Petrochemical Manufacturing
2,325120,-0.0506798506758282,16,0.00114035778878899,Industrial Gas Manufacturing
2,325130,-1.09507949469402,17,0.00120251910284448,Synthetic Dye and Pigment Manufacturing
2,325180,-0.884425313900276,19,0.00115866669538249,Other Basic Inorganic Chemical Manufacturing
2,325193,-1.62552871068662,11,0.000819476286955054,Ethyl Alcohol Manufacturing
2,325194,-1.16180992551375,14,0.00108705994374755,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing"
2,325199,-1.50894160319708,17,0.00114778780069912,All Other Basic Organic Chemical Manufacturing
2,325211,-1.29771330050048,16,0.00113441828972414,Plastics Material and Resin Manufacturing
2,325212,-0.223404720380819,11,0.000838555645041303,Synthetic Rubber Manufacturing
2,325220,-1.01333066789118,8,0.000626717100350915,Artificial and Synthetic Fibers and Filaments Manufacturing
2,325311,-1.12287535762915,15,0.000984714198871118,Nitrogenous Fertilizer Manufacturing
2,325312,-0.559969604031493,7,0.000495595014862453,Phosphatic Fertilizer Manufacturing
2,325314,-0.627345507136974,18,0.00122068929697381,Fertilizer (Mixing Only) Manufacturing
2,325315,0.612563429168833,14,0.0010340997049489,Compost Manufacturing
2,325320,-1.88403771250588,13,0.00100370457497857,Pesticide and Other Agricultural Chemical Manufacturing
2,325411,0.667599356695643,12,0.000889848071088853,Medicinal and Botanical Manufacturing
2,325412,0.146613789461933,13,0.00102170026568963,Pharmaceutical Preparation Manufacturing
2,325413,0.70821166004847,12,0.00088124434220655,In-Vitro Diagnostic Substance Manufacturing
2,325414,0.164331701215919,17,0.00104980951923427,Biological Product (except Diagnostic) Manufacturing
2,325510,-1.30245894560391,16,0.00121517121502191,Paint and Coating Manufacturing
2,325520,-0.762423325533344,16,0.00121358062097667,Adhesive Manufacturing
2,325611,-0.853273991149472,17,0.00122421591264176,Soap and Other Detergent Manufacturing
2,325612,-1.11741611688765,13,0.00103306036392061,Polish and Other Sanitation Good Manufacturing
2,325613,-0.274204167249736,12,0.000947951558629408,Surface Active Agent Manufacturing
2,325620,-0.336690035124459,14,0.00109863418738263,Toilet Preparation Manufacturing
2,325910,-0.960041603238746,14,0.00106879225331912,Printing Ink Manufacturing
2,325920,-0.615049106365798,13,0.00094208398823176,Explosives Manufacturing
2,325991,-0.635643984440007,16,0.0011922328546283,Custom Compounding of Purchased Resins
2,325992,0.283154481484945,12,0.000904634935532174,"Photographic Film, Paper, Plate, Chemical, and Copy Toner Manufacturing"
2,325998,-0.868947810357288,20,0.00122319829147067,All Other Miscellaneous Chemical Product and Preparation Manufacturing
2,326111,-0.840639049261954,16,0.0011739765411147,Plastics Bag and Pouch Manufacturing
2,326112,-1.68816836212031,13,0.00100318996647153,Plastics Packaging Film and Sheet (including Laminated) Manufacturing
2,326113,-1.0283785812675,19,0.00121322306692329,Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing
2,326121,-0.48172269809894,16,0.00121087378708489,Unlaminated Plastics Profile Shape Manufacturing
2,326122,-1.23007947898841,19,0.00118903387343348,Plastics Pipe and Pipe Fitting Manufacturing
2,326130,-0.651986448229,23,0.00127367678150951,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing"
2,326140,-1.16119218893485,14,0.00107813380058203,Polystyrene Foam Product Manufacturing
2,326150,-1.32929606272479,20,0.0012708099419408,Urethane and Other Foam Product (except Polystyrene) Manufacturing
2,326160,-1.43293580738916,14,0.00111313789422254,Plastics Bottle Manufacturing
2,326191,-1.33644966209615,13,0.000994531627278334,Plastics Plumbing Fixture Manufacturing
2,326199,-1.57755507101441,19,0.0012741759421834,All Other Plastics Product Manufacturing
2,326211,-1.75650412825286,14,0.0010524293066816,Tire Manufacturing (except Retreading)
2,326212,-0.564465890374809,23,0.00128235317873094,Tire Retreading
2,326220,-1.50612700970167,19,0.00125554369249112,Rubber and Plastics Hoses and Belting Manufacturing
2,326291,-1.46621895939872,11,0.000865155098245551,Rubber Product Manufacturing for Mechanical Use
2,326299,-0.934480071289622,24,0.0012981594081019,All Other Rubber Product Manufacturing
2,327110,-0.0975405581813874,19,0.00121056314292322,"Pottery, Ceramics, and Plumbing Fixture Manufacturing"
2,327120,-1.59857612725366,18,0.00117199940781589,Clay Building Material and Refractories Manufacturing
2,327211,-0.972542051170667,17,0.00121150747836634,Flat Glass Manufacturing
2,327212,0.266965470839978,11,0.000840027655416047,Other Pressed and Blown Glass and Glassware Manufacturing
2,327213,-0.598941738613316,15,0.00117231433618397,Glass Container Manufacturing
2,327215,-1.12599397482115,15,0.00112166142773353,Glass Product Manufacturing Made of Purchased Glass
2,327310,-0.948182839384035,23,0.00127113767764979,Cement Manufacturing
2,327320,-0.778816417324545,29,0.00125169090873775,Ready-Mix Concrete Manufacturing
2,327331,-0.517865699330354,20,0.00122371128695176,Concrete Block and Brick Manufacturing
2,327332,-0.509223420176716,20,0.00119123822556354,Concrete Pipe Manufacturing
2,327390,-0.436412485429517,26,0.00131109900373372,Other Concrete Product Manufacturing
2,327410,-0.911504399732235,17,0.00116570387320359,Lime Manufacturing
2,327420,-0.690012942510077,18,0.00111964928540105,Gypsum Product Manufacturing
2,327910,-0.44568413958303,17,0.001194553699236,Abrasive Product Manufacturing
2,327991,-0.366172540810557,25,0.0013019608882109,Cut Stone and Stone Product Manufacturing
2,327992,-0.93335509021765,15,0.00104063558807273,Ground or Treated Mineral and Earth Manufacturing
2,327993,-1.61788381632983,15,0.00112281038564575,Mineral Wool Manufacturing
2,327999,-0.789394354244822,15,0.00113844587273327,All Other Miscellaneous Nonmetallic Mineral Product Manufacturing
2,331110,-2.06568233760226,12,0.000962472957654242,Iron and Steel Mills and Ferroalloy Manufacturing
2,331210,-1.38266061278814,19,0.00121639661895578,Iron and Steel Pipe and Tube Manufacturing from Purchased Steel
2,331221,-1.23193783020912,18,0.00124491634556705,Rolled Steel Shape Manufacturing
2,331222,-1.81374839401797,13,0.00104445418556554,Steel Wire Drawing
2,331313,-0.868096912402271,12,0.000925840479198644,Alumina Refining and Primary Aluminum Production
2,331314,-1.32592314164644,11,0.000858790357529403,Secondary Smelting and Alloying of Aluminum
2,331315,-1.2415522071556,11,0.000853310436660515,"Aluminum Sheet, Plate, and Foil Manufacturing"
2,331318,-1.33684700599108,16,0.00121470471620715,"Other Aluminum Rolling, Drawing, and Extruding"
2,331410,-0.0741458802964427,16,0.00113587324422481,Nonferrous Metal (except Aluminum) Smelting and Refining
2,331420,-0.922997928334334,20,0.00126511726800523,"Copper Rolling, Drawing, Extruding, and Alloying"
2,331491,-0.464350353234658,16,0.00110355949498888,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding"
2,331492,-0.758188820427831,16,0.00112921092959227,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)"
2,331511,-1.641587619184,12,0.001004447353214,Iron Foundries
2,331512,-0.798038881727087,13,0.0010093784833998,Steel Investment Foundries
2,331513,-1.34981245636663,13,0.00103492577236941,Steel Foundries (except Investment)
2,331523,-1.29135907977411,19,0.00126178792186211,Nonferrous Metal Die-Casting Foundries
2,331524,-1.38439841861605,12,0.000991587710889305,Aluminum Foundries (except Die-Casting)
2,331529,-0.817722455740226,13,0.00103349350361089,Other Nonferrous Metal Foundries (except Die-Casting)
2,332111,-1.31289417817202,12,0.00100893643797134,Iron and Steel Forging
2,332112,-0.249915336045288,8,0.000658341386890992,Nonferrous Forging
2,332114,-1.00691974717188,9,0.000784574991352407,Custom Roll Forming
2,332117,-0.929694439962561,10,0.000787360314374245,Powder Metallurgy Part Manufacturing
2,332119,-0.555018841315582,15,0.00114657980297891,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)"
2,332215,-0.26297829064553,13,0.000999628172383355,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing"
2,332216,-0.701517497525828,19,0.00123808261520232,Saw Blade and Handtool Manufacturing
2,332311,-1.20588317441176,23,0.0012999462901117,Prefabricated Metal Building and Component Manufacturing
2,332312,-1.23260833050996,24,0.00129252804806603,Fabricated Structural Metal Manufacturing
2,332313,-1.12147447386716,24,0.00130732320998492,Plate Work Manufacturing
2,332321,-1.32536559530942,16,0.00113988808610699,Metal Window and Door Manufacturing
2,332322,-1.12149481688756,20,0.00128775062390534,Sheet Metal Work Manufacturing
2,332323,-0.191435135603741,19,0.00122425515415756,Ornamental and Architectural Metal Work Manufacturing
2,332410,-0.802634639599164,14,0.00102979251294646,Power Boiler and Heat Exchanger Manufacturing
2,332420,-1.19421543085975,22,0.0012373627391484,Metal Tank (Heavy Gauge) Manufacturing
2,332431,-0.827444243273468,17,0.00117452450066739,Metal Can Manufacturing
2,332439,-1.29358973383796,17,0.00119629419556196,Other Metal Container Manufacturing
2,332510,-1.48244537652164,17,0.00122630336666411,Hardware Manufacturing
2,332613,-1.62010812369108,10,0.000843231174515548,Spring Manufacturing
2,332618,-1.29733061814502,18,0.00127077682285464,Other Fabricated Wire Product Manufacturing
2,332710,-0.819829743992822,21,0.00122699748985769,Machine Shops
2,332721,-0.489646868429105,14,0.00105297383004575,Precision Turned Product Manufacturing
2,332722,-0.842396954975824,16,0.00115347610614616,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing"
2,332811,-1.3395345403035,11,0.000944430237693497,Metal Heat Treating
2,332812,-1.13398462391144,17,0.00117677628399975,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers"
2,332813,-0.740010119590615,16,0.00116852601984281,"Electroplating, Plating, Polishing, Anodizing, and Coloring"
2,332911,-1.00130587941879,17,0.0011971192256239,Industrial Valve Manufacturing
2,332912,-0.434587504773625,16,0.00112903268345277,Fluid Power Valve and Hose Fitting Manufacturing
2,332913,-1.03442330116531,14,0.00112853949936449,Plumbing Fixture Fitting and Trim Manufacturing
2,332919,-0.86506373589349,17,0.00124665838989502,Other Metal Valve and Pipe Fitting Manufacturing
2,332991,-1.44286075706855,12,0.00099291612927663,Ball and Roller Bearing Manufacturing
2,332992,-0.915649315996277,12,0.000909202885575949,Small Arms Ammunition Manufacturing
2,332993,-1.83597041117517,6,0.000516681440625923,Ammunition (except Small Arms) Manufacturing
2,332994,-0.137372237256267,22,0.00127060030888849,"Small Arms, Ordnance, and Ordnance Accessories Manufacturing"
2,332996,-1.25554528549564,14,0.00104606936183461,Fabricated Pipe and Pipe Fitting Manufacturing
2,332999,-0.941845282962556,16,0.00119939672908204,All Other Miscellaneous Fabricated Metal Product Manufacturing
