geo_aggregation_level	industry_code	industry_complexity	industry_ubiquity	industry_centrality	industry_description
1	561611	0.2864778756547	331	0.0012191912455152	Investigation and Personal Background Check Services
1	561612	1.15724001426122	240	0.00114518746030413	Security Guards and Patrol Services
1	561613	2.21670730458278	211	0.00130702674769867	Armored Car Services
1	561621	0.75786826282595	354	0.00137902241705447	Security Systems Services (except Locksmiths)
1	561622	0.219707716759196	561	0.00156146766370844	Locksmiths
1	561710	-0.588466822764266	801	0.00148980786130646	Exterminating and Pest Control Services
1	561720	-0.398899187653797	691	0.00145614755694883	Janitorial Services
1	561730	-1.2020043505739	1394	0.00155868473153285	Landscaping Services
1	561740	-0.348581131388102	704	0.00150618300502048	Carpet and Upholstery Cleaning Services
1	561790	-0.716026131866302	746	0.00145899512500525	Other Services to Buildings and Dwellings
1	561910	0.555748556321536	287	0.00120067066755178	Packaging and Labeling Services
1	561920	1.36475887900535	193	0.00104672677452138	Convention and Trade Show Organizers
1	561990	-0.419431256194784	541	0.00136719669879007	All Other Support Services
1	562111	-1.09707974432888	1105	0.00151496954976427	Solid Waste Collection
1	562112	0.584968547096951	201	0.00100086615492371	Hazardous Waste Collection
1	562119	-0.342875593095807	468	0.0013282604935352	Other Waste Collection
1	562211	-0.065614768762588	241	0.000977327636607913	Hazardous Waste Treatment and Disposal
1	562212	-0.699074493015198	529	0.0012681160631505	Solid Waste Landfill
1	562213	1.77085140337692	98	0.000709226451908182	Solid Waste Combustors and Incinerators
1	562219	-0.0766488124699082	362	0.00121968987710467	Other Nonhazardous Waste Treatment and Disposal
1	562910	-0.0219042066112164	523	0.00144160317443678	Remediation Services
1	562920	-0.0565194014045219	405	0.00126064641336808	Materials Recovery Facilities
1	562991	-1.0547485135949	1051	0.00153537883130857	Septic Tank and Related Services
1	562998	0.011209004678761	439	0.00136227198279288	All Other Miscellaneous Waste Management Services
1	611110	-0.731879339547441	725	0.00139736077362704	Elementary and Secondary Schools
1	611210	-1.58191051451724	582	0.00108682181446738	Junior Colleges
1	611310	-0.241512479762626	391	0.00112221920095167	Colleges, Universities, and Professional Schools
1	611410	1.46257237547363	98	0.0006356757347225	Business and Secretarial Schools
1	611420	1.18568873869513	187	0.000997006600392737	Computer Training
1	611430	0.468545650677193	331	0.00120579044975308	Professional and Management Development Training
1	611511	1.08839694433403	346	0.00145221293218298	Cosmetology and Barber Schools
1	611512	0.869153238537699	239	0.00111903127861241	Flight Training
1	611513	1.1738977612098	279	0.0012881791572408	Apprenticeship Training
1	611519	0.313980454497978	353	0.00127145348448104	Other Technical and Trade Schools
1	611610	0.176834895834543	584	0.00153275627092974	Fine Arts Schools
1	611620	0.536358528389464	550	0.00159855486809114	Sports and Recreation Instruction
1	611630	2.03151425532141	160	0.00101934318420669	Language Schools
1	611691	1.03999629267999	257	0.00119987921764608	Exam Preparation and Tutoring
1	611692	0.453002449384908	517	0.00153299326551544	Automobile Driving Schools
1	611699	0.267386501440545	495	0.00144638754154245	All Other Miscellaneous Schools and Instruction
1	611710	0.183148742484294	337	0.00116672782919421	Educational Support Services
1	621111	0.0381882170083048	754	0.00161038510342904	Offices of Physicians (except Mental Health Specialists)
1	621112	0.201966273091186	491	0.00136721298121289	Offices of Physicians, Mental Health Specialists
1	621210	-0.222466311199532	890	0.00168487565525465	Offices of Dentists
1	621310	-1.12143490817223	1368	0.00156842882746755	Offices of Chiropractors
1	621320	-1.29417534847674	1406	0.00150741838571123	Offices of Optometrists
1	621330	0.370958699768361	482	0.00149219138851609	Offices of Mental Health Practitioners (except Physicians)
1	621340	-0.585447588569116	823	0.00155644210698964	Offices of Physical, Occupational and Speech Therapists, and Audiologists
1	621391	0.486577370420806	578	0.00160360012720513	Offices of Podiatrists
1	621399	-0.452560408261136	664	0.00148414811631342	Offices of All Other Miscellaneous Health Practitioners
1	621410	0.204637709265888	443	0.00136392161595804	Family Planning Centers
1	621420	-0.783311470367661	958	0.00150791772059369	Outpatient Mental Health and Substance Abuse Centers
1	621491	1.49804977491733	104	0.000686687508579533	HMO Medical Centers
1	621492	-0.737565920079378	847	0.00147032422589285	Kidney Dialysis Centers
1	621493	0.241282872769188	572	0.00155215959785993	Freestanding Ambulatory Surgical and Emergency Centers
1	621498	-0.662259255159801	613	0.00134246631536752	All Other Outpatient Care Centers
1	621511	0.422715291434793	305	0.00116724880939665	Medical Laboratories
1	621512	0.55860469229071	337	0.00127699467520481	Diagnostic Imaging Centers
1	621610	-0.851855706060801	568	0.00124954746857661	Home Health Care Services
1	621910	-1.18527416342562	1123	0.00147644024280035	Ambulance Services
1	621991	1.38495619315803	317	0.00142858716782031	Blood and Organ Banks
1	621999	-0.961245069206299	524	0.00119998527864786	All Other Miscellaneous Ambulatory Health Care Services
1	622110	-0.782870256358233	996	0.00151741700267649	General Medical and Surgical Hospitals
1	622210	0.823151544248367	317	0.00130912694370981	Psychiatric and Substance Abuse Hospitals
1	622310	1.07537679596094	260	0.00121395312731244	Specialty (except Psychiatric and Substance Abuse) Hospitals
1	623110	-1.7473608447113	1899	0.00142536006300673	Nursing Care Facilities (Skilled Nursing Facilities)
1	623210	-0.809807951456532	892	0.00148465214992639	Residential Intellectual and Developmental Disability Facilities
1	623220	-0.278090108939407	654	0.00149275135542829	Residential Mental Health and Substance Abuse Facilities
1	623311	-0.345840814987961	771	0.00154911579896131	Continuing Care Retirement Communities
1	623312	-0.725692323087946	1004	0.00158259312218	Assisted Living Facilities for the Elderly
1	623990	-0.410616104103825	609	0.0014085730996853	Other Residential Care Facilities
1	624110	-0.209888390859433	640	0.00148656530821838	Child and Youth Services
1	624120	-1.22366019095616	655	0.00123962424234297	Services for the Elderly and Persons with Disabilities
1	624190	-0.659763766509824	785	0.00145373538474059	Other Individual and Family Services
1	624210	-0.555085523004863	661	0.00143007461588738	Community Food Services
1	624221	0.176508716336007	577	0.0014927212274823	Temporary Shelters
1	624229	0.376176243159762	396	0.00130790008033036	Other Community Housing Services
1	624230	0.812634210554606	273	0.00115663681810733	Emergency and Other Relief Services
1	624310	-0.762966776068941	934	0.00150148288615608	Vocational Rehabilitation Services
1	624410	-1.50930471669448	1436	0.00145709124843742	Child Care Services
1	711110	0.448642622037383	323	0.00120735462603189	Theater Companies and Dinner Theaters
1	711120	1.06528117101349	258	0.00117971831574337	Dance Companies
1	711130	0.0239175988899243	373	0.00121700718612357	Musical Groups and Artists
1	711190	0.752079933286166	200	0.000978799987742326	Other Performing Arts Companies
1	711211	2.13612399115471	171	0.00111592292137657	Sports Teams and Clubs
1	711212	-0.0901198877478322	274	0.00102564626352002	Racetracks
1	711219	-0.747634228013134	427	0.00114006125931708	Other Spectator Sports
1	711310	0.678236219550435	282	0.00117940052231688	Promoters of Performing Arts, Sports, and Similar Events with Facilities
1	711320	-0.0428906260326031	307	0.0010870660506067	Promoters of Performing Arts, Sports, and Similar Events without Facilities
1	711410	-0.373166814319936	141	0.000601198633338639	Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures
1	711510	-0.533499824102446	644	0.00139496994606283	Independent Artists, Writers, and Performers
1	712110	-0.326258737760764	527	0.00130084673973016	Museums
1	712120	0.237466373376808	271	0.000993729261766864	Historical Sites
1	712130	0.954902435619616	242	0.0011476978277108	Zoos and Botanical Gardens
1	712190	0.0880421245694427	392	0.00123961733697015	Nature Parks and Other Similar Institutions
1	713110	0.184447987222017	137	0.000669759288381206	Amusement and Theme Parks
1	713120	0.250462622090714	463	0.00141061491366436	Amusement Arcades
1	713210	0.314227666921557	151	0.000735310919742829	Casinos (except Casino Hotels)
1	713290	-1.13975948967929	498	0.00110098790556653	Other Gambling Industries
1	713910	-1.15904756670817	1145	0.00150794492245443	Golf Courses and Country Clubs
1	713920	-0.132209391243213	214	0.000856687589951569	Skiing Facilities
1	713930	-0.528992925318614	553	0.0013294207126794	Marinas
1	713940	0.498228999985468	558	0.00157011073934626	Fitness and Recreational Sports Centers
1	713950	-0.459203651161804	886	0.00160274254584405	Bowling Centers
1	713990	-0.461521091289618	794	0.00152796559819775	All Other Amusement and Recreation Industries
1	721110	-1.12247714923987	836	0.00133267207349266	Hotels (except Casino Hotels) and Motels
1	721120	0.234576010790401	87	0.000411118755818502	Casino Hotels
1	721191	-0.727913124253688	581	0.00125579059835175	Bed-and-Breakfast Inns
1	721199	-0.964660929265456	560	0.00118702942845419	All Other Traveler Accommodation
1	721211	-1.4939637291583	1130	0.00141157147352891	RV (Recreational Vehicle) Parks and Campgrounds
1	721214	-1.40446433138127	797	0.00130383130654167	Recreational and Vacation Camps (except Campgrounds)
1	721310	-1.0611041280109	708	0.00129187158152887	Rooming and Boarding Houses, Dormitories, and Workers' Camps
1	722310	-0.44710759260092	692	0.00139093379873673	Food Service Contractors
1	722320	-0.0332834039364023	534	0.00140707534216378	Caterers
1	722330	-1.1617415617727	1019	0.00147154222769029	Mobile Food Services
1	722410	-1.23498768877893	1152	0.00145531299055277	Drinking Places (Alcoholic Beverages)
1	722511	-0.118212154184621	912	0.00166357491326601	Full-Service Restaurants
1	722513	-1.05629794619252	1623	0.00156256167642281	Limited-Service Restaurants
1	722514	-0.870377170365113	839	0.00140142534855831	Cafeterias, Grill Buffets, and Buffets
1	722515	-0.20156155175533	840	0.00163845196795706	Snack and Nonalcoholic Beverage Bars
1	811111	-1.76866889791348	2201	0.00145122408148946	General Automotive Repair
1	811114	-1.15977907525858	1237	0.00155097431394461	Specialized Automotive Repair
1	811121	-1.42142115042576	1660	0.00153759742563142	Automotive Body, Paint, and Interior Repair and Maintenance
1	811122	-0.859191682083074	1002	0.0015587752358141	Automotive Glass Replacement Shops
1	811191	-1.03343675474646	1223	0.00155090447556982	Automotive Oil Change and Lubrication Shops
1	811192	-0.730727866942429	896	0.00154081050330054	Car Washes
1	811198	-1.18660700947173	943	0.00143208031490609	All Other Automotive Repair and Maintenance
1	811210	-0.171589754220068	470	0.00131472576103572	Electronic and Precision Equipment Repair and Maintenance
1	811310	-1.95740160817246	1636	0.00138365280422916	Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance
1	811411	-1.26006738403086	1172	0.00151569469403064	Home and Garden Equipment Repair and Maintenance
1	811412	-1.19217574366483	971	0.0014640075776376	Appliance Repair and Maintenance
1	811420	-0.940328380379601	847	0.00147205393649856	Reupholstery and Furniture Repair
1	811430	-0.320044653079665	302	0.00102979828845634	Footwear and Leather Goods Repair
1	811490	-1.44207702640443	1403	0.00150067311257378	Other Personal and Household Goods Repair and Maintenance
1	812111	-0.758276184635106	896	0.001485379017863	Barber Shops
1	812112	-1.15520733873197	1354	0.00157416413674242	Beauty Salons
1	812113	0.543648548497142	425	0.00146278176925048	Nail Salons
1	812191	-0.338300458526288	578	0.00144981411303442	Diet and Weight Reducing Centers
1	812199	0.130653164241963	617	0.00160302665004502	Other Personal Care Services
1	812210	-1.64365624891382	1987	0.00143812946934325	Funeral Homes and Funeral Services
1	812220	-0.527751153441385	834	0.00150705603110672	Cemeteries and Crematories
1	812310	-0.758800363786582	805	0.00144610315656515	Coin-Operated Laundries and Drycleaners
1	812320	-0.207117555699878	621	0.00145186167610478	Drycleaning and Laundry Services (except Coin-Operated)
1	812331	1.03589355324508	327	0.0013757417539572	Linen Supply
1	812332	1.01195216653025	355	0.00143034445107314	Industrial Launderers
1	812910	-0.247233310603107	935	0.00168539065362472	Pet Care (except Veterinary) Services
1	812921	1.29759863324267	116	0.000686386576385773	Photofinishing Laboratories (except One-Hour)
1	812922	2.07553872098056	126	0.000892400856463492	One-Hour Photofinishing
1	812990	-0.99830644016482	916	0.00145575877136867	All Other Personal Services
1	813110	-1.57428717101886	1885	0.00146674530814164	Religious Organizations
1	813211	0.426132871187415	319	0.00113262235997737	Grantmaking Foundations
1	813212	1.49716652714563	179	0.000980903100522825	Voluntary Health Organizations
1	813219	0.67634746613214	352	0.00127266290406942	Other Grantmaking and Giving Services
1	813311	0.605951828959017	322	0.00117932906600057	Human Rights Organizations
1	813312	-0.457757317790103	644	0.00139517127042627	Environment, Conservation and Wildlife Organizations
1	813319	-0.826941227325125	585	0.00123665812921868	Other Social Advocacy Organizations
1	813410	-0.708216814466662	964	0.00152040293809742	Civic and Social Organizations
1	813910	-1.54314493563797	786	0.00121677405052908	Business Associations
1	813920	1.28118464442745	166	0.000875716523711101	Professional Organizations
1	813930	0.00351127348445349	540	0.00139100140234771	Labor Unions and Similar Labor Organizations
1	813940	0.978171730668746	157	0.00081434782183803	Political Organizations
1	813990	-0.313588474895937	430	0.00121742475643249	Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)
1	814110	-1.22291421330109	723	0.00125681123336259	Private Households
1	901149	-2.07048238420858	2114	0.00132374068522469	US Postal Service
1	901199	-0.803967604731125	550	0.00112368562778747	Federal Government, Civilian, Excluding Postal Service
1	901200	-1.83722197397237	605	0.000981717526472758	Federal Government, Military
1	902611	0.0302456425246374	122	0.000572251284957492	Elementary and Secondary Schools (State Government)
1	902612	-0.111887456493882	485	0.00126049121539807	Colleges, Universities, and Professional Schools (State Government)
1	902619	-0.935799604095025	207	0.000650625486414124	All Other Schools and Educational Support Services (State Government)
1	902622	0.441685975623077	171	0.00078799077931208	Hospitals (State Government)
1	902999	-1.72034124528676	1304	0.0012987492763503	State Government, Excluding Education and Hospitals
1	903611	-1.88373237871495	2626	0.00137316721962886	Elementary and Secondary Schools (Local Government)
1	903612	-0.0849711020508221	444	0.00131649557143579	Colleges, Universities, and Professional Schools (Local Government)
1	903619	-0.626873315979566	308	0.000974155016317113	All Other Schools and Educational Support Services (Local Government)
1	903622	-2.12542281186672	689	0.00106365753717346	Hospitals (Local Government)
1	903999	-2.01779933072114	2437	0.00131850456007758	Local Government, Excluding Education and Hospitals
1	999999	-0.695817354797022	481	0.00112637315944257	Unclassified Industry
2	111000	-0.577039422741529	21	0.00117115531292508	Crop Production
2	112000	-0.934336091036748	22	0.00119204773297679	Animal Production
2	113110	-0.368673572151977	17	0.00114248187103234	Timber Tract Operations
2	113210	-0.208595708483342	23	0.0012312501210916	Forest Nurseries and Gathering of Forest Products
2	113310	-0.655646881753282	23	0.00126406836107504	Logging
2	114111	1.31514069665065	15	0.000929413391492812	Finfish Fishing
2	114112	1.14057882552013	9	0.000570983656945828	Shellfish Fishing
2	114119	0.825672163895309	11	0.000782606735022231	Other Marine Fishing
2	114210	-0.412959784720133	15	0.000984412646616232	Hunting and Trapping
2	115111	-1.22786310282929	14	0.00100064900696941	Cotton Ginning
2	115112	-0.378692773719593	21	0.00120894871651163	Soil Preparation, Planting, and Cultivating
2	115113	-0.0541840068389609	12	0.000814646831096041	Crop Harvesting, Primarily by Machine
2	115114	0.459431928179304	9	0.000614809185385562	Postharvest Crop Activities (except Cotton Ginning)
2	115115	-0.564593578498136	15	0.000948405875884725	Farm Labor Contractors and Crew Leaders
2	115116	0.322950003495428	6	0.000424109881955346	Farm Management Services
2	115210	-1.1471473490126	21	0.00120954720132355	Support Activities for Animal Production
2	115310	-0.325149173557129	16	0.0010471168384033	Support Activities for Forestry
2	211120	-0.0893074050710906	10	0.000620246682129647	Crude Petroleum Extraction
2	211130	0.0251804208368105	10	0.000686652838854797	Natural Gas Extraction
2	212114	-0.865991287364363	13	0.000862386736432482	Surface Coal Mining
2	212115	-0.707799185503316	10	0.000745593640461646	Underground Coal Mining
2	212210	-0.781778155707797	4	0.000323637903609047	Iron Ore Mining
2	212220	0.654640335184055	6	0.000417821858678116	Gold Ore and Silver Ore Mining
2	212230	0.54965985767479	8	0.00056697037892911	Copper, Nickel, Lead, and Zinc Mining
2	212290	0.153769130380323	8	0.000598081101973668	Other Metal Ore Mining
2	212311	-1.07028693778387	20	0.00123867828003702	Dimension Stone Mining and Quarrying
2	212312	-1.57256398715158	18	0.0011827280674584	Crushed and Broken Limestone Mining and Quarrying
2	212313	0.0130181524866766	11	0.000810248939916848	Crushed and Broken Granite Mining and Quarrying
2	212319	-0.0177970094661698	21	0.00117863284832386	Other Crushed and Broken Stone Mining and Quarrying
2	212321	-0.197688060302995	28	0.00122301922420177	Construction Sand and Gravel Mining
2	212322	-1.38802036762823	10	0.000701886995137259	Industrial Sand Mining
2	212323	-0.854027167756054	11	0.000825752690259236	Kaolin, Clay, and Ceramic and Refractory Minerals Mining
2	212390	0.381748821546899	14	0.000875921162729764	Other Nonmetallic Mineral Mining and Quarrying
2	213111	-0.318958331782993	13	0.000804729549241947	Drilling Oil and Gas Wells
2	213112	-0.136471527520567	12	0.000751994878126239	Support Activities for Oil and Gas Operations
2	213113	-0.546128275894701	12	0.000809132373782904	Support Activities for Coal Mining
2	213114	0.667557439965783	11	0.000698728943733398	Support Activities for Metal Mining
2	213115	0.155512309549343	16	0.00101304631077981	Support Activities for Nonmetallic Minerals (except Fuels) Mining
2	221111	0.795098267542432	19	0.00114465619513118	Hydroelectric Power Generation
2	221112	-0.561515544411531	22	0.0011971437138077	Fossil Fuel Electric Power Generation
2	221113	-0.639188075734256	18	0.00121210818850913	Nuclear Electric Power Generation
2	221114	1.69881362137082	11	0.000842867030773685	Solar Electric Power Generation
2	221115	-0.378174711759288	14	0.000912740253418308	Wind Electric Power Generation
2	221116	0.538786181458991	6	0.000465292204228367	Geothermal Electric Power Generation
2	221117	0.446024130258468	14	0.00103381601135907	Biomass Electric Power Generation
2	221118	0.146073174157101	14	0.00105060837185515	Other Electric Power Generation
2	221121	-0.289451914911933	20	0.0011913120665349	Electric Bulk Power Transmission and Control
2	221122	-0.492731665219626	28	0.00122888805781215	Electric Power Distribution
2	221210	-0.0747138578630792	15	0.000960439543696141	Natural Gas Distribution
2	221310	-0.0161235094320147	23	0.00118258018699199	Water Supply and Irrigation Systems
2	221320	-0.327016840957886	24	0.0012680928222277	Sewage Treatment Facilities
2	221330	0.537021149856162	13	0.000998716648929589	Steam and Air-Conditioning Supply
2	236115	0.621884069885742	24	0.00120815827564567	New Single-Family Housing Construction (except For-Sale Builders)
2	236116	1.2401329162462	15	0.00103352322184663	New Multifamily Housing Construction (except For-Sale Builders)
2	236117	-0.297954361923469	22	0.00125014493459468	New Housing For-Sale Builders
2	236118	1.52096606760895	21	0.00116117625063791	Residential Remodelers
2	236210	-0.912693450261528	20	0.00121787901523055	Industrial Building Construction
2	236220	-0.0443743230487369	28	0.00122844395786395	Commercial and Institutional Building Construction
2	237110	0.160783854837017	22	0.00116859639238533	Water and Sewer Line and Related Structures Construction
2	237120	-0.408651808424713	12	0.000726307438146876	Oil and Gas Pipeline and Related Structures Construction
2	237130	-0.595136871931445	27	0.00123104393701044	Power and Communication Line and Related Structures Construction
2	237210	0.588890312567198	13	0.000984289767879618	Land Subdivision
2	237310	-0.394342857591864	30	0.00121237170500224	Highway, Street, and Bridge Construction
2	237990	-0.119034444749678	19	0.00105545261771702	Other Heavy and Civil Engineering Construction
2	238110	-0.245932904852682	23	0.00120724263832754	Poured Concrete Foundation and Structure Contractors
2	238120	-0.0395109725196723	17	0.00112637617327	Structural Steel and Precast Concrete Contractors
2	238130	0.73578980036569	18	0.00106910893926807	Framing Contractors
2	238140	0.441358801793632	27	0.0012497604867575	Masonry Contractors
2	238150	1.75592491011412	15	0.00102495624231721	Glass and Glazing Contractors
2	238160	0.579772018497388	17	0.00109652402463622	Roofing Contractors
2	238170	-0.824441147482638	24	0.0012912982444964	Siding Contractors
2	238190	0.125112034913105	18	0.00114525541858805	Other Foundation, Structure, and Building Exterior Contractors
2	238210	0.226330020043223	28	0.00121597750134939	Electrical Contractors and Other Wiring Installation Contractors
2	238220	-0.097486109254031	26	0.00124162306787393	Plumbing, Heating, and Air-Conditioning Contractors
2	238290	-0.750559354634179	25	0.00127923100653895	Other Building Equipment Contractors
2	238310	0.964235872079976	22	0.00115897937966065	Drywall and Insulation Contractors
2	238320	1.29647851695503	20	0.001149501194636	Painting and Wall Covering Contractors
2	238330	0.676817651982904	23	0.00125966748159897	Flooring Contractors
2	238340	1.83253392287771	13	0.00092283473719103	Tile and Terrazzo Contractors
2	238350	0.252952658040099	21	0.00119272387536043	Finish Carpentry Contractors
2	238390	0.221653429056604	18	0.00126323175989058	Other Building Finishing Contractors
2	238910	-0.407899773055231	33	0.00127304388615243	Site Preparation Contractors
2	238990	0.123220345469955	20	0.00118692113299037	All Other Specialty Trade Contractors
2	311111	-1.41120987179041	19	0.00123652656446359	Dog and Cat Food Manufacturing
2	311119	-1.41630678894168	22	0.00124130583776734	Other Animal Food Manufacturing
2	311211	-1.16518540090125	19	0.00124579934280362	Flour Milling
2	311212	-0.779493513094877	5	0.000403895906159135	Rice Milling
2	311213	-0.413339248094547	11	0.000845454282716479	Malt Manufacturing
2	311221	-1.99559709232977	7	0.000543258514741577	Wet Corn Milling and Starch Manufacturing
2	311224	-1.66403794424552	17	0.00116560470215005	Soybean and Other Oilseed Processing
2	311225	-1.04026463542457	18	0.00119831863360214	Fats and Oils Refining and Blending
2	311230	-0.430530614853269	15	0.00108497712007462	Breakfast Cereal Manufacturing
2	311313	-0.329778963820789	8	0.000551546773171297	Beet Sugar Manufacturing
2	311314	0.32323612246183	6	0.000471866382868944	Cane Sugar Manufacturing
2	311340	-0.598943959704517	12	0.00104116476178109	Nonchocolate Confectionery Manufacturing
2	311351	0.610153308544298	9	0.000695497003609373	Chocolate and Confectionery Manufacturing from Cacao Beans
2	311352	-0.0415761304553435	17	0.00109929731426419	Confectionery Manufacturing from Purchased Chocolate
2	311411	-0.244741107425311	13	0.000920521759324099	Frozen Fruit, Juice, and Vegetable Manufacturing
2	311412	-0.886236315972563	18	0.00123317951630103	Frozen Specialty Food Manufacturing
2	311421	-0.355585872830042	15	0.00110584552712391	Fruit and Vegetable Canning
2	311422	-1.32292069000525	10	0.0008451198972037	Specialty Canning
2	311423	-0.0178684071545362	11	0.000863529773219102	Dried and Dehydrated Food Manufacturing
2	311511	-0.0426983338031523	22	0.00127729426491145	Fluid Milk Manufacturing
2	311512	-0.354677972733667	12	0.000889310196356675	Creamery Butter Manufacturing
2	311513	-0.281004420055769	11	0.000818135033791358	Cheese Manufacturing
2	311514	-1.21235888656558	16	0.00115280709960616	Dry, Condensed, and Evaporated Dairy Product Manufacturing
2	311520	-0.101567472037322	20	0.00122786842922983	Ice Cream and Frozen Dessert Manufacturing
2	311611	-0.998560503125985	16	0.00111827093367104	Animal (except Poultry) Slaughtering
2	311612	-1.56950354998686	17	0.00118541069315013	Meat Processed from Carcasses
2	311613	-1.46654881725481	18	0.00121421685923393	Rendering and Meat Byproduct Processing
2	311615	-1.35869799637818	17	0.00109021352665268	Poultry Processing
2	311710	0.53721112825243	12	0.000796193514230959	Seafood Product Preparation and Packaging
2	311811	0.966399628740938	16	0.00105286206675924	Retail Bakeries
2	311812	0.0920020299671218	19	0.00122264633110949	Commercial Bakeries
2	311813	-0.299225078402726	15	0.00110083363113687	Frozen Cakes, Pies, and Other Pastries Manufacturing
2	311821	-0.938547729718997	17	0.00118987132402238	Cookie and Cracker Manufacturing
2	311824	-0.497998819924095	20	0.0012784728854021	Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour
2	311830	-0.297521456361891	15	0.00109634251423348	Tortilla Manufacturing
2	311911	0.161411437774676	14	0.000930768651172643	Roasted Nuts and Peanut Butter Manufacturing
2	311919	-0.822841876837445	15	0.00116904353139714	Other Snack Food Manufacturing
2	311920	0.534628440689069	21	0.00122097153754304	Coffee and Tea Manufacturing
2	311930	0.0380045887690886	13	0.00102531054546977	Flavoring Syrup and Concentrate Manufacturing
2	311941	-0.354675767340676	20	0.00129806481160597	Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing
2	311942	-0.67371866697811	15	0.0010406361262671	Spice and Extract Manufacturing
2	311991	0.106344127395255	16	0.00116511965623844	Perishable Prepared Food Manufacturing
2	311999	-0.859112265408198	14	0.00105725242665438	All Other Miscellaneous Food Manufacturing
2	312111	-0.700627047985317	18	0.00115718065581445	Soft Drink Manufacturing
2	312112	-0.106805148876929	16	0.00108418591557271	Bottled Water Manufacturing
2	312113	-0.934542860551762	24	0.0012670069489701	Ice Manufacturing
2	312120	0.308117407772663	22	0.00124659431824493	Breweries
2	312130	1.54795185275994	6	0.000453508643042689	Wineries
2	312140	-0.220066146028258	15	0.000987690464259696	Distilleries
2	312230	-0.80462752406165	7	0.000531122328832684	Tobacco Manufacturing
2	313110	-1.63353844615421	5	0.000444003716071732	Fiber, Yarn, and Thread Mills
2	313210	-0.491018138684483	10	0.00072907300345659	Broadwoven Fabric Mills
2	313220	-0.254399244159673	10	0.000741598168911713	Narrow Fabric Mills and Schiffli Machine Embroidery
2	313230	-0.775370848516439	16	0.00112605759586133	Nonwoven Fabric Mills
2	313240	-0.402791316302933	9	0.000726077364920127	Knit Fabric Mills
2	313310	0.335186827957112	12	0.000917719737916367	Textile and Fabric Finishing Mills
2	313320	-0.236886612758045	12	0.000932335846913432	Fabric Coating Mills
2	314110	-0.480897117935899	5	0.00038764438971429	Carpet and Rug Mills
2	314120	-0.322962688383483	14	0.00107849405958769	Curtain and Linen Mills
2	314910	-0.396232990987676	22	0.0012494725490826	Textile Bag and Canvas Mills
2	314994	-0.163605539982773	15	0.0010620596854267	Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills
2	314999	-0.446476311425951	20	0.001210127492485	All Other Miscellaneous Textile Product Mills
2	315120	-1.7536499972413	6	0.000469699267484912	Apparel Knitting Mills
2	315210	0.776038307424958	6	0.000515516858435701	Cut and Sew Apparel Contractors
2	315250	0.300851953456787	14	0.00104123065983816	Cut and Sew Apparel Manufacturing (except Contractors)
2	315990	0.00692076510982257	18	0.00122279889285048	Apparel Accessories and Other Apparel Manufacturing
2	316110	-0.918542792610075	12	0.000879560557833555	Leather and Hide Tanning and Finishing
2	316210	-0.247755747331405	9	0.000707312097064184	Footwear Manufacturing
2	316990	0.0501445013807598	20	0.0012055896737006	Other Leather and Allied Product Manufacturing
2	321113	-0.770886507368127	23	0.00127245073144047	Sawmills
2	321114	-0.464668704431365	18	0.00111736311089547	Wood Preservation
2	321211	-1.01656063845253	20	0.00125852454967764	Hardwood Veneer and Plywood Manufacturing
2	321212	-0.578865821860535	12	0.000877031507928469	Softwood Veneer and Plywood Manufacturing
2	321215	-0.43815868894628	25	0.00125462492053146	Engineered Wood Member Manufacturing
2	321219	-0.853976601438675	21	0.00120835692108826	Reconstituted Wood Product Manufacturing
2	321911	-0.47362435287845	14	0.000971154098877171	Wood Window and Door Manufacturing
2	321912	-1.28652554215904	18	0.00119279156137302	Cut Stock, Resawing Lumber, and Planing
2	321918	-0.758020874007967	22	0.00131147859486217	Other Millwork (including Flooring)
2	321920	-1.62135481701354	20	0.00129800116799412	Wood Container and Pallet Manufacturing
2	321991	-0.789401862611124	13	0.000973330457610869	Manufactured Home (Mobile Home) Manufacturing
2	321992	-0.0857327878934405	22	0.00118955641160047	Prefabricated Wood Building Manufacturing
2	321999	-1.19703564307968	22	0.00131317987387235	All Other Miscellaneous Wood Product Manufacturing
2	322110	-1.58853984213448	8	0.000636236029803029	Pulp Mills
2	322120	-0.612812520343805	21	0.00126778487210662	Paper Mills
2	322130	-1.04144573873278	19	0.00123630008197257	Paperboard Mills
2	322211	-1.8798379176222	18	0.00129148810897499	Corrugated and Solid Fiber Box Manufacturing
2	322212	-1.76239938325078	15	0.0011326026471283	Folding Paperboard Box Manufacturing
2	322219	-1.70807746548249	15	0.00118474580871341	Other Paperboard Container Manufacturing
2	322220	-1.010780712902	18	0.00128437863173073	Paper Bag and Coated and Treated Paper Manufacturing
2	322230	-0.955271321012657	18	0.00122967809805176	Stationery Product Manufacturing
2	322291	-0.61252653070934	17	0.0011683447803226	Sanitary Paper Product Manufacturing
2	322299	-1.49091247668781	14	0.00112379280101618	All Other Converted Paper Product Manufacturing
